"Frustrated with the Walt Disney studio's reluctance to produce full-length animated films, Don Bluth and a number of animators left the studio in the early '80s with the intent of creating movies in the style of Disney's classics. The Secret of NIMH is the first film Bluth produced after leaving the studio. Adapted from Robert C. O'Brien's acclaimed children's book Mrs. Frisby and the Rats of N.I.M.H., the film is about a widowed mouse whose home is threatened; also, one of her children is gravely ill. On her way to find help, she discovers NIMH, a secret society of highly-intelligent rats who have escaped from a nearby science lab. The rats help the widow to protect her family and home. ~ Stephen Thomas Erlewine, Rovi",G,Don Bluth,Director Not Available,Director Not Available,Don Bluth,Gary Goldman,John Pomeroy,Will Finn,7/2/1982,82 minutes,United Artists,Derek Jacobi,Elizabeth Hartman,Arthur Malet,Dom DeLuise,Paul Shenar,Shannen Doherty,The Secret of NIMH,1982
The sequel to the 1977 Disney animated feature The Rescuers finds mice Bernard and Bianca en route to Australia to come to the aid of a young boy and a rare eagle.,G,Hendel Butoy,Mike Gabriel,Director Not Available,Jim Cox,Karey Kirkpatrick,Byron Simpson,Joe Ranft,11/16/1990,77 minutes,Silver Screen Partners IV,Bob Newhart,Eva Gabor,John Candy,Tristan Rogers,Adam Ryen,Wayne Robson,The Rescuers Down Under,1990
"For super-dog ""Bolt"", every day is filled with adventure, danger and intrigue - at least until the cameras stop rolling. When the star of a hit TV show is accidentally shipped from his Hollywood soundstage to New York City, he begins his biggest adventure yet - a cross-country journey through the real world to get back to his owner and co-star, Penny. Armed only with the delusions that all his amazing feats and powers are real, and the help of two unlikely traveling companions -- a jaded, abandoned housecat named Mittens and a TV-obsessed hamster named Rhino -- Bolt discovers he doesn't need superpowers to be a hero.",PG ,Byron Howard,Chris Williams (IX),Director Not Available,Chris Williams (IX),Dan Fogelman,Writer Not Available,Writer Not Available,11/21/2008,96 minutes,Walt Disney Pictures,John Travolta,Malcolm McDowell,Mark Walton,Miley Cyrus,Susie Essman,James Lipton,Bolt,2008
"The Animatrix is a collection of several animated short films, detailing the backstory of the ""Matrix"" universe, and the original war between man and machines which led to the creation of the Matrix.",PG-13,Peter Chung,Andy Jones,Yoshiaki Kawajiri,Lilly Wachowski,Lana Wachowski,Yoshiaki Kawajiri,Writer Not Available,6/3/2003,102 minutes,Warner Home Video,Carrie-Anne Moss,Keanu Reeves,James Arnold Taylor,Cast Not Available,Cast Not Available,Cast Not Available,The Animatrix,2003
"In the year 2029, the world has become interconnected by a vast electronic network that permeates every aspect of life. That same network also becomes a battlefield for Tokyo's Section Nine security force, which has been charged with apprehending the master hacker known only as the Puppet Master. Spearheading the investigation is Major Motoko Kusanagi, who -- like many in her department -- is a cyborg officer, far more powerful than her human appearance would suggest. And yet as the Puppet Master, who is even capable of hacking human minds, leaves a trail of victims robbed of their memories, Kusanagi ponders the very nature of her existence: is she purely an artificial construct, or is there more? What, exactly, is the ""ghost"" -- her essence -- in her cybernetic ""shell""? When Section Six gets involved in the case, she is forced to confront the fact that there is more here than meets the eye, and that the Puppet Master may hold some of the answers she seeks. But little does she know that he has been seeking her as well. ~ Emru Townsend, Rovi",R,Mamoru Oshii,Director Not Available,Director Not Available,Writer Not Available,Writer Not Available,Writer Not Available,Writer Not Available,3/29/1996,82 minutes,Palm Pictures,Mimi Woods,Richard George,William Frederick,Abe Lasser,Christopher Joyce,Mike Sorich,Ghost in the Shell,1996
"Executive producers Jay-Z, Dream Hampton, and Wyatt Cenac present Terence Nance's explosively creative debut feature, AN OVERSIMPLIFICATION OF HER BEAUTY. With arresting insight, vulnerability, and a delightful sense of humor, the film documents the relationship between Terence (Nance) and a lovely young woman (Namik Minter) as it teeters on the divide between platonic and romantic. Utilizing a tapestry of live action and multiple styles of animation, the film blurs the line between narrative, documentary, and experimental film as it explores the fantasies, emotions, and memories that race through Terence's mind as he examines and re-examines a singular moment in time. (c) Variance",NR,Terence Nance,Director Not Available,Director Not Available,Terence Nance,Writer Not Available,Writer Not Available,Writer Not Available,4/26/2013,89 minutes,Variance Films,Chanelle Pearson,Dexter Jones,Talibah Lateefah Newman,Alisa Becher,J.C. Cain,Shante Cozier,An Oversimplification Of Her Beauty,2013
"It's a jungle out there for Blu, Jewel and their three kids in RIO 2, after they're hurtled from that magical city to the wilds of the Amazon. As Blu tries to fit in, he goes beak-to-beak with the vengeful Nigel, and meets the most fearsome adversary of all - his father-in-law. All our favorite RIO characters are back, and they're joined by Oscar (R) nominee Andy Garcia, Grammy (R) winner Bruno Mars, Tony (R) winner Kristin Chenoweth and Oscar/Emmy (R)/Tony winner Rita Moreno. RIO 2 also features new Brazilian artists and original music by Janelle Monae and Wondaland. (c) Fox",G,Carlos Saldanha,Director Not Available,Director Not Available,Carlos Saldanha,Don Rhymer,Carlos Kotkin,Jenny Bicks,4/11/2014,102 minutes,20th Century Fox,Anne Hathaway,Jesse Eisenberg,will.i.am,Jamie Foxx,George Lopez,Tracy Morgan,Rio 2,2014
"In this big-screen NINJAGO adventure, the battle for NINJAGO City calls to action young Master Builder Lloyd, aka the Green Ninja, along with his friends, who are all secret ninja warriors. Led by Master Wu, as wise-cracking as he is wise, they must defeat evil warlord Garmadon, The Worst Guy Ever, who also happens to be Lloyd's dad. Pitting mech against mech and father against son, the epic showdown will test this fierce but undisciplined team of modern-day ninjas who must learn to check their egos and pull together to unleash their inner power of Spinjitzu.",PG ,Charlie Bean,Director Not Available,Director Not Available,Hilary Winston,Bob Logan,Paul Fisher,Writer Not Available,9/22/2017,90 minutes,Warner Bros. Pictures,Jackie Chan,Justin Theroux,Dave Franco,Olivia Munn,Fred Armisen,Abbi Jacobson,The Lego Ninjago Movie,2017
"Cloudy with a Chance of Meatballs 2 picks up where Sony Pictures Animation's hit comedy left off. Inventor Flint Lockwood's genius is finally being recognized as he's invited by his idol Chester V to join The Live Corp Company, where the best and brightest inventors in the world create technologies for the betterment of mankind. Chester's right-hand-gal - and one of his greatest inventions - is Barb (a highly evolved orangutan with a human brain, who is also devious, manipulative and likes to wear lipstick). It's always been Flint's dream to be recognized as a great inventor, but everything changes when he discovers that his most infamous machine (which turns water into food) is still operating and is now creating food-animal hybrids - ""foodimals!"" With the fate of humanity in his hands, Chester sends Flint and his friends on a dangerously delicious mission, battling hungry tacodiles, shrimpanzees, apple pie-thons, double bacon cheespiders and other food creatures to save the world again!",PG ,Kris Pearn,Cody Cameron,Director Not Available,Jonathan Goldstein,John Francis Daley,Erica Rivinoja,Writer Not Available,9/27/2013,95 minutes,Sony Pictures,Bill Hader,Anna Faris,James Caan,Kristen Schaal,Terry Crews,Andy Samberg,Cloudy with a Chance of Meatballs 2,2013
"The vacationing Chipmunks and Chipettes are turning a luxury cruise liner into their personal playground, until they become 'chipwrecked' on a remote island. As the 'Munks and Chipettes try various schemes to find their way home, they accidentally discover their new turf is not as deserted as it seems. -- (C) Official Site",G,Mike Mitchell (VI),Director Not Available,Director Not Available,Glenn Berger,Jonathan Aibel,Writer Not Available,Writer Not Available,12/16/2011,90 minutes,20th Century Fox,Jason Lee,Justin Long,Jesse McCartney,Anna Faris,Christina Applegate,Amy Poehler,Alvin and the Chipmunks: Chipwrecked,2011
"In this anim feature based on the popular Japanese television series, Hitomi is a high school student who is trying to come to terms with a severe case of depression. When her spirits are at their lowest, Hitomi makes a psychic connection with Van, the young king of the nation of Gaia, located on another planet visible in the night sky of Earth. Gaia has been brought to the brink of war by the evil Black Dragon Clan, and, while the nearby nation of Abaharaki wishes to form an alliance with Gaia for their mutual protection, Van is a leader who prefers to act on his own. Hitomi finds herself transported to Gaia, where she becomes a valuable if unlikely ally to Van; as the Black Dragon Clan advances, Van discovers that Hitomi may hold the key to the magical dragon armor of Escaflowne, the weapon that would make Gaia invincible. Escaflowne (also advertised as Escaflowne the Movie: A Girl in Gaia) features Kelly Sheridan as the voice of Hitomi; the voice cast for the American release version also includes Kirby Morrow, Brian Drummond, and Paul Dobson.",PG-13 ,Kazuki Akane,Director Not Available,Director Not Available,Kazuki Sekine,Ryota Yamaguchi,Kazuki Akane,Writer Not Available,6/30/2000,98 minutes,Studio Not Available,Trevor Devall,Brian Dobson,Michael Dobson,Paul Dobson,Brian Drummond,Andrew Francis,Escaflowne: The Movie,2000
"One of the best-known examples of contemporary Japanese animation, this cyberpunk adventure takes place in the post-apocalyptic city of Neo-Tokyo. A teen-age boy is exposed to a mysterious energy source and develops telekinetic powers that place him at the center of a conflict that may destroy the world.",R ,Katsuhiro tomo,Director Not Available,Director Not Available,Katsuhiro tomo,Izo Hashimoto,Writer Not Available,Writer Not Available,3/30/2001,124 minutes,Streamline Pictures,Cameron Clarke,Mitsuo Iwara,Nozomu Sasaki,Jan Rabson,Mami Koyama,Lara Cody,Akira,1988
"This special release celebrates the 45th anniversary of an animated Christmas classic, Frosty the Snowman. First airing on CBS, the Jimmy Durante-narrated special has been a staple of Christmastime for decades. Enjoy the holiday special in all its digitally restored glory.",G,Arthur Rankin Jr.,Jules Bass,Director Not Available,Romeo Muller,Writer Not Available,Writer Not Available,Writer Not Available,12/7/1969,30 minutes,Artisan Entertainment,Jimmy Durante,Jackie Vernon,Billy De Wolfe,June Foray,Cast Not Available,Cast Not Available,Frosty the Snowman,1969
